area,year,month,CACI,component_count,T90,T10,P,D,W
China,1983,2,-0.49219218462474057,5,-1.166636714798437,1.2743520761450218,-0.13917203792054791,-0.5149827602015308,0.6341826659418347
China,1983,3,-0.19642853031769913,5,-1.2033235195121945,0.298984704567699,-0.28508567180508615,-0.4249783937573509,1.2302296380538351
China,1983,4,0.21413811149945278,5,-0.4165464128343524,1.3861167841983357,-0.3587099069865164,-0.3200127858336249,3.5520764473500934
China,1983,5,0.004548199594280655,5,-0.6267383845807339,-0.25775573118250406,-0.6315120315515558,-0.1993536921514574,1.2225893750726462
China,1983,6,-0.2950558409897375,5,-1.2769797012064372,1.154770485308488,-0.777466737873277,-0.06374478407140209,1.7976825035109174
China,1983,7,0.00476377693922867,5,-0.47572708272157177,1.3070520570170396,-0.8004377174314049,0.08391723759595224,2.5231185042702076
China,1983,8,0.021948376618016584,5,-0.21031884292282021,0.5262656406304196,-0.7285832839893293,0.238309198599981,1.336600452032671
China,1983,9,0.4065141765997285,5,-0.058420960095955744,-1.2781050761505868,-0.2787068169818861,0.39224334425925755,0.6993502396666397
China,1983,10,0.37909248115810323,5,-0.08731081188559578,-0.4944078494152524,-0.1688750670337594,0.538122482709784,1.1191179525848347
China,1983,11,0.14258764976732224,5,-0.8392876869578284,-0.5308504788454097,-0.330521519440618,0.6697050303657326,0.6821919460239153
China,1983,12,-0.26856499648420096,5,-1.2003192489620573,0.2619508419212008,-0.41735388193584816,0.8776086759756563,-0.34080968557755453
China,1984,1,-0.6306067136144815,5,-1.6850878382548755,2.297976722918998,-0.4873643437103853,0.7463818982828427,0.571013438529008
China,1984,2,-0.2161408209885593,5,-0.9426199374184803,2.3806634256090486,-0.8407471619300303,0.7842577753281929,2.29906864468657
China,1984,3,-0.1341692314223581,5,-1.4767631612219518,0.24223615443730334,-0.8394580645142958,0.8226927411804401,1.0649184818813204
China,1984,4,0.10988157184994522,5,-0.6601846229708557,0.4447201314776387,-0.4148009465451364,0.8599728312048246,1.2091407290385323
China,1984,5,-0.283954774312382,5,-1.79874701315559,-0.04273949091446543,-0.6540893114195204,0.8935980775916624,0.09672488450707287
China,1984,6,0.23223689029839253,5,-0.6465853737433541,0.8076889386179618,-0.4803253410090483,0.9203306801972919,2.1754534246650348
China,1984,7,-0.34364080381060635,5,-1.5488103279783303,1.1339301344335457,-0.9398610600110848,0.9365735092854772,0.9678239940844516
China,1984,8,0.12733927848816434,5,-0.9295518909994696,1.1510018591681532,-0.6509144865721747,0.939150046931838,2.429014582248781
China,1984,9,-0.13883193760846296,5,-1.3585668612800026,0.986283145693483,-0.5654581104252031,0.9262945791557764,1.2898538502005974
China,1984,10,0.07896425315078211,5,-0.561529436059338,0.5363030418401007,-0.5233499461891289,0.8983678977516749,1.117635792090803
China,1984,11,0.22203913985794968,5,-0.29017583154824694,-0.6147158008189026,-0.40569484321250704,0.8578323999353457,0.33351817329625394
China,1984,12,-0.20806808630902252,5,-0.5689348380872824,3.091406490108647,-0.27736997988740375,0.5766159390743424,2.3207549374638785
China,1985,1,-0.5558329583986051,5,-1.3045321484430963,1.1480913594555575,-0.7055053003133918,0.596190409048038,-0.21722639282901837
China,1985,2,-0.004164778068212494,5,-0.23873147135863296,0.9235962388952497,-0.24861065655622647,0.5722937763696964,0.8178207000993504
China,1985,3,-0.39098839261115664,5,-1.0544243222961742,2.68717929743062,-0.6077097975802418,0.5417909782816881,1.852580475969565
China,1985,4,-0.02921843270212564,5,-0.7827589551950322,-0.36349525232575236,-0.5922645579044618,0.5032295619762038,0.36220653528690966
China,1985,5,0.11612049992422828,5,-0.01897305214379623,0.039596421860276156,-0.6739812989443134,0.4552472404403051,0.857906032129222
China,1985,6,-0.23319807763786468,5,-1.7772827692721762,0.23664757597184058,-0.8148278935910663,0.3969393117853847,1.2658285388603747
China,1985,7,-0.6483975081515914,5,-1.5556521063714386,0.7377159018598429,-0.9901934113925767,0.3283526006504134,-0.28677872178451264
China,1985,8,0.0693532565173034,5,-0.707286214430181,-1.1728204669528552,-0.3316295441357136,0.2509333268259514,-0.03807175262639503
China,1985,9,-0.5067053519413987,5,-1.3890644423384968,1.812771581183577,-0.14790071808816996,0.16763385800438477,0.6485761238988653
China,1985,10,0.025565293412555267,5,0.2748570197900039,0.4880048731729759,-0.4284968248355981,0.08245691206664267,0.6870142332147038
China,1985,11,-0.1904941451446917,5,-1.3031805017286833,0.29265366873029175,-0.28352477465494186,-0.00045104939116392246,0.9273392687816223
China,1985,12,-0.5433577119592187,5,-1.2967860099480053,1.5890123233368543,-0.48999037749729246,0.11204970564515414,0.5469504453409048
China,1986,1,-0.17676434949623623,5,-0.9473745001274689,-0.09063264438462365,-0.7903827727418369,0.1694498366397411,0.59385304436376
China,1986,2,-0.3158544055146429,5,-1.2086376271250774,0.5739214625097712,-0.5660154141275109,0.190626935439894,0.5786755407492508
China,1986,3,-0.30136816696621843,5,-1.1868343144292244,0.45650496395626794,-0.5939203049279167,0.21356918033653322,0.5168495681457833
China,1986,4,-0.29095095783323793,5,-1.1016617789187007,0.6769792559131168,-0.5004837683323192,0.2379068209406209,0.586463193057326
China,1986,5,0.08789012140775225,5,0.4432940470522531,0.24072784740469302,-0.8035294011246653,0.2629248833372746,0.7774889251785919
China,1986,6,-0.08974516107629402,5,-0.9071482612809395,-0.23756155139058824,-0.7057483471307624,0.2874976994581106,0.639111552181533
China,1986,7,-0.4076124045996371,5,-0.9414558914792103,0.7519272999468455,-0.6948521254293732,0.3101303322061808,0.04004296165106246
China,1986,8,-0.48714601717969347,5,-1.1721480713256998,1.5376744508417037,-1.1569388813780628,0.3291763231416188,1.10185499450538
China,1986,9,-0.41141257706204615,5,-1.180640289827903,1.0477766539990696,-0.833220926533524,0.343221417484172,0.6613535675660939
China,1986,10,-0.6176404407778803,5,-1.5904703731150396,1.8788736812223847,-0.43572975530356184,0.351484712748423,0.46538689300316166
China,1986,11,-0.13259077333194016,5,-1.4099617910902131,0.5790226491922744,-0.26753992916605224,0.3540189727333239,1.2395515300555153
China,1986,12,0.17462652954973487,5,-0.38731576768542425,-0.41497635984715936,-0.23917071399200826,0.5293780793159341,0.5552646902630135
China,1987,1,0.3272413577194479,5,0.25448756811483114,-0.49957567574342804,-0.5538432714749859,0.3859564959456896,1.0500303202682766
China,1987,2,0.374590565533484,5,0.5794717984928723,-0.5014792250835272,-0.6684966543445265,0.3401619094212178,1.1203365490143293
China,1987,3,0.07376197365933423,5,-0.17901135510193938,0.7123108799305623,-0.4485641279900248,0.28614112904929945,1.4225551022698981
China,1987,4,-0.03483645219867051,5,-0.2255236844148053,0.8738788126599594,-0.48871385295421355,0.22290718436676082,1.1910269046688648
China,1987,5,-0.33710316115268746,5,-0.8900657152506576,1.3043042108542624,-0.8277397003622866,0.14993355948501455,1.1866602612187545
China,1987,6,-0.41693943487904683,5,-0.34321339624769315,2.477704427579967,-0.9789586607785802,0.06757625770636592,1.6476030525046408
China,1987,7,-0.35207090998987306,5,-0.9178162860852784,0.40546286430499956,-0.7914159145835883,-0.022499136876117053,0.3768396519006176
China,1987,8,-0.4003110159094979,5,-0.7037660795168112,0.39983305489094323,-0.7952355371714643,-0.11712559425110064,0.014405186282829543
China,1987,9,-0.022541249551638963,5,-0.7041701246906623,0.001806613128401055,-0.6317958031923243,-0.21194867568467093,1.4370149689378637
China,1987,10,0.3463472873714548,5,1.4515629819054068,1.0933584426240086,-0.31418317017324554,-0.3022969955385932,1.9900120632877145
China,1987,11,0.0804346506898748,5,0.9610123934541615,1.6636495607232504,-0.11176390887067676,-0.38426569507107833,1.6008400246602181
China,1987,12,0.12543447816102807,5,1.5002452353368054,0.8383630635161207,-0.4417797406937197,-0.2756991889519619,0.6827691486301372
China,1988,1,0.4533052443690918,5,0.1393232819193167,-1.1278402016933367,-0.46272325467705094,-0.17523028356011933,1.637316276469976
China,1988,2,-0.12368469822417691,5,-0.5282506571996576,1.3041950324837959,-0.4332981182953999,-0.14002634035458422,1.787346657212553
China,1988,3,-0.7423249797660345,5,-1.240665157314644,2.57006526549089,-0.6342435549614629,-0.09921045769111171,0.8325595366279367
China,1988,4,-0.35350652855408715,5,-0.878900857824337,0.7560515662874041,-0.7271466534147394,-0.05231234294444878,0.6468787777004936
China,1988,5,-0.18355273656072071,5,-0.050348878660647405,1.134246704219846,-0.41088128614066843,0.0007381430289086432,0.6769750431886497
China,1988,6,-0.10282662898108627,5,0.4084623810894128,0.11212219956829793,-0.9399379985455653,0.059331812757831594,0.07013285936118742
China,1988,7,-0.026147542577776416,5,0.19994346467389684,-0.2482289064673168,-0.966730125324446,0.12193526350856493,0.26588477778578534
China,1988,8,-0.20529115995503408,5,-0.8453019746479737,-0.16787841178266627,-0.5345505911478753,0.1860503786233211,-0.0005320243853089387
China,1988,9,-0.17837282235442492,5,-0.781102432142313,-0.7097670581174398,-0.38084434262090017,0.24853900449474778,-0.688223399621099
China,1988,10,0.09833059819681839,5,-0.5655462068100859,-0.7837959089890104,-0.5239152827277198,0.30629162233982843,0.49102694919305884
China,1988,11,0.14276542132508369,5,-0.4934197924330641,-0.5978986064564838,-0.41673425230409517,0.3569552655669304,0.6691272793391634
China,1988,12,0.35528850182516913,5,0.4379877787917873,-1.1975478136038298,-0.4345892547499441,0.44506543690471684,0.13043073457545618
China,1989,1,0.3660872538529227,5,0.24689452306229023,0.17838208211348916,0.2521575654391091,0.6199766367519371,0.8897896261247662
China,1989,2,-0.19948331764919608,5,-0.6704523483022219,0.08681666682643077,-0.5029085549530516,0.6048012697236588,-0.34204028788793506
China,1989,3,-0.11151483941595171,5,-1.0146768739323422,-0.13066161443996116,-0.5657690155928844,0.5840162246640381,0.3081938533414687
China,1989,4,-0.012482182381888552,5,-0.6892231197115337,-0.10161376630507683,-0.43643915676995426,0.5561259974410175,0.4055116008259509
China,1989,5,-0.14228203472311413,5,-1.2646981709309573,-0.1847481028358641,-0.7172949670898613,0.5196005674099929,0.5662342941593907
China,1989,6,-0.3687041645734042,5,-1.2758269309424934,1.0182366745863043,-0.7166569964974207,0.4731987065239607,0.6940010726352367
China,1989,7,-0.3736537781826496,5,-0.6112317216552424,2.037451142890805,-0.4179724101184702,0.41644739543895914,0.7819389883123101
China,1989,8,-0.5954931765424444,5,-1.0694237116813614,1.0494143466890784,-0.9761560135478755,0.35013884940930756,-0.23261066020321397
China,1989,9,-0.05160861118847957,5,-0.6129376683682073,-0.08202557601581059,-0.5160418059715517,0.2765637678910143,0.5123470744905363
China,1989,10,-0.013712550200950534,5,-0.12120318013663062,-0.1677688384098527,-0.5826782874872057,0.19922092308228723,0.2683289551269437
China,1989,11,-0.2221557169494727,5,-0.9605533010410504,0.33093436336651944,-0.20206417845044608,0.12203280451878984,0.26074045359186265
China,1989,12,0.2568167879703589,5,1.2589794853527192,-0.7937974085962696,-0.1347565646523693,0.26334759750375125,-0.8972839869485764
China,1990,1,0.13342083974631178,5,-0.09562413070165607,0.04182429061104018,0.0032148217608234633,0.21715427938819382,0.5841835188952379
China,1990,2,0.05662257206403447,5,-0.032537743486383046,-0.050263198677084814,0.03330746069851803,0.19013457025836397,0.04194537417258861
China,1990,3,0.08196203584492416,5,0.5663574919288017,-0.6468436890980797,-0.017594786025577232,0.1583231733740815,-0.9441193891507648
China,1990,4,-0.2767264275583487,5,-1.3380642716176625,0.3995216803959697,-0.3684038917793646,0.12116284965711903,0.6011948563441338
China,1990,5,-0.6966527053898288,5,-1.1271028247148185,2.1806911494650896,-0.17756383566032827,0.07837205541760114,-0.0762777725265088
China,1990,6,-0.16707917273112607,5,-0.8893380825700187,-0.2665344994263289,-0.48704627157151437,0.03019002920172808,0.2442639618578456
China,1990,7,-0.16530273318806638,5,-0.9350112157339521,0.29062680157529275,-0.6596114635017613,-0.0223784899648707,1.081114304835545
China,1990,8,0.24671932588826567,5,-0.061608851718952876,-0.9089264403470443,-0.07528127673553416,-0.07745936685798444,0.5390196844067555
China,1990,9,0.057573903881662905,5,-0.5848318387686495,-0.6719176526294766,-0.005924657574372735,-0.13250160221928467,0.3392099653411449
China,1990,10,-0.12685818648925995,5,-0.1528178977961119,-0.6096411840742652,-0.1834248538978569,-0.18479088033193297,-0.7228984844946632
China,1990,11,0.7045506439113833,5,1.9372360699594227,-0.5026940344756518,0.058486421273271444,-0.23207970605604406,1.2564163999046143
China,1990,12,0.35705235997171736,5,0.7322922947488417,-0.7183627887104762,-0.2751334066927671,-0.13287044414067792,0.7426105672327136
China,1991,1,-0.15189498221536832,5,-0.4821234329666121,-1.0439447235960488,0.05337317479829704,-0.04069940903238844,-1.333969967472187
China,1991,2,-0.004946341028042878,5,-0.533962699380666,-0.4512160423061043,-0.3284027494342898,-0.03983086086584835,0.4262485622344855
China,1991,3,-0.05522339028418612,5,-0.1952692144669074,0.15127428442919877,-0.08469140667295243,-0.03861068327788168,0.19372863742600965
China,1991,4,-0.3049425971365709,5,-0.5522331668429233,0.6096089132642206,-0.42312066946732363,-0.03694089796433876,0.09719066185595213
China,1991,5,-0.2821813569238227,5,0.5817666744722059,1.6536849250505115,-0.8574510591904901,-0.03471956798303333,0.5531820931327157
China,1991,6,-0.06936198249265799,5,-0.1843981988894799,-0.08823053301475853,0.010482391575680868,-0.0318612464221509,-0.22926339174209856
China,1991,7,0.08254057603407519,5,-0.29269139839499975,-0.40276507874587375,0.2762217594164746,-0.02832799675938565,0.054735437162413025
China,1991,8,-0.3540416457836452,5,-0.07136192149693425,0.7586800688148937,-0.5247059234856745,-0.024162433839187116,-0.3912978812815369
China,1991,9,-0.2873318171246651,5,-0.9068924518294104,-0.934785404392328,-0.6552092134069155,-0.01950464895126333,-0.7898381758280641
China,1991,10,-0.3017845028766881,5,-1.2937830365420828,-0.35454001718394007,-0.4170769826596248,-0.014575567638014491,-0.13802694472765845
China,1991,11,-0.29512900896755706,5,-0.9550517954932581,-0.27514675739470934,-0.2856397196326606,-0.009627549858234115,-0.500472737248342
China,1991,12,0.011256587123144854,5,0.38151903109113366,0.5456199180474539,0.06398794244357821,0.2214414547927249,-0.06504557466425859
China,1992,1,-0.2020390580771277,5,-0.17170826858584695,-0.5019733187232958,0.06861078068014817,0.19832734140578415,-1.6073984626090194
China,1992,2,-0.23464370194285986,5,-0.42590435836416973,-0.13880109878799468,-0.05846725238859865,0.20651801173810455,-1.0341660094876302
China,1992,3,-0.3811211310192535,5,-1.1744644585027957,0.3501858549269573,0.0445992360996226,0.21461321403524802,-0.6401677918013847
China,1992,4,-0.06461982001304335,5,-0.7118024306150655,-1.0886949631169416,-0.4822503952004497,0.222154631429406,-0.4398958687960491
China,1992,5,-0.5810625396650951,5,-1.5673062390980936,0.5039645288878213,-0.7044684545535252,0.22849993487740874,-0.3580734106634436
China,1992,6,-0.7901203676029055,5,-1.2324300176929877,2.3309747682614748,-0.6677648592285372,0.23284696455824272,0.047720842610230005
China,1992,7,-0.641819555500561,5,-0.9537507699316801,2.3602107883268166,-0.2557839957607905,0.23434093453882288,0.12630684197765937
China,1992,8,-0.5823558947821004,5,-1.0690012231151824,0.5277131085894831,-1.0982161828582957,0.23227561797943527,-0.44912457732697597
China,1992,9,0.08907134422709154,5,-0.5045297740575022,0.26608172933467805,-0.28099484653411116,0.22633278616269054,1.2706302848990587
China,1992,10,-0.6367599053123704,5,-1.0594486119883324,1.4814686983990806,-0.4994458137342136,0.21673683227759433,-0.36017323471782003
China,1992,11,-0.27529150677212744,5,-0.8541257544163451,0.9874330197094414,-0.41825308906061676,0.20421747416537395,0.6791368551603922
China,1992,12,-0.0405266234567895,5,-0.3472351173867691,-0.9032153757654668,-0.12743698712264231,0.3922303657783629,-1.0234067543183658
China,1993,1,-0.5421690122760612,5,-0.8238508846057797,1.8279516235754525,-0.12631971873177814,0.2894067043122955,-0.22212953877959077
China,1993,2,0.49947052982292506,5,0.9832069934749625,-0.9858574002939122,-0.2510704471621648,0.2704710683175899,0.5088876341903252
China,1993,3,0.07142029203422726,5,-0.018185358949871288,-0.6630599562968585,-0.410569423836666,0.24737321978865248,-0.12457693312783752
China,1993,4,-0.266367636327295,5,-0.23569471211947363,0.8669622778001935,-0.47620502493573086,0.2193968039970313,0.027627029221891964
China,1993,5,-0.5724902103939293,5,-1.6069293188280989,1.4902045754715108,-0.38222814707871733,0.18596649989513525,0.4309444895135455
China,1993,6,-0.38494679204696,5,-1.0108685533412727,0.21711435958775258,-0.37374688379581655,0.14687093547358449,-0.4698750989835426
China,1993,7,-0.5520407772828829,5,-1.1453966180991004,0.9852381005231848,-0.25982682040533556,0.10252841569348381,-0.4722707630802772
China,1993,8,-0.9449993326022504,5,-1.7482253102336154,1.99149877683743,-0.5768213032249655,0.05418060602421595,-0.46263187873945766
China,1993,9,-0.3693576453415916,5,-0.7526703720478287,0.10195283275074121,-0.5774662180740706,0.0038516694021194374,-0.41855047323743694
China,1993,10,-0.5070286898286593,5,-1.6458442203888108,0.5334801505088268,-0.30962556256801177,-0.04601217835972326,-0.00018133731792365664
China,1993,11,-0.18113709966255112,5,-0.004117278845195932,1.1816751333233733,0.018760645718610434,-0.09310287895599265,0.3544491470931959
China,1993,12,-0.025985066779904066,5,-0.9712738236204672,-0.09978242542487871,-0.31068040229327937,0.2613807853316079,0.7908656812577397
China,1994,1,0.15605218415184866,5,0.3933421168197241,-0.4467837037103246,-0.36698941919217243,0.21587795101148224,0.09124656840988479
China,1994,2,0.08331948844037995,5,-0.6353112166054535,-0.7581894613178711,-0.2448658719672044,0.2351910200323355,0.3033940494243511
China,1994,3,-0.5274982158956667,5,-1.3784940523383968,0.8838030568119519,-0.415326320252105,0.2557543801877424,-0.21562203026362212
China,1994,4,0.25500584622036876,5,0.8956354182436793,-0.9878172315516572,-0.4448710068946555,0.27708516709188086,-0.440637578890718
China,1994,5,0.3349401668604892,5,0.9446100024660271,-0.8094468980169338,-0.5799296864498324,0.2983623554078652,0.20221126486145247
China,1994,6,0.0006724866353843284,5,-0.2406571553522218,-0.5722321734748983,-0.20181222002057067,0.3183899196272862,-0.4447902845524704
China,1994,7,0.22319282948520983,5,0.6593068239513945,-0.8151329520176083,-0.09457748916960222,0.3356767356314544,-0.5995748750048057
China,1994,8,0.45685081780789966,5,0.6334591790023357,-1.346532994716165,-0.12786678774887003,0.34868919599851494,0.08343950707135275
China,1994,9,-0.26120967398110867,5,-0.4598323730362555,0.4705782436055809,-0.6766534856560201,0.35624320932080833,-0.055227476928495126
China,1994,10,-0.4198751879515485,5,-1.403176577061379,0.7868216329146249,-0.2515136681534264,0.35786979516216233,-0.015733856790474437
China,1994,11,0.4698892013344233,5,1.9778908209317505,-1.031695579705155,-0.34958062852179633,0.3539447458262929,-0.6645045112692853
China,1994,12,0.46949737096356126,5,0.9395013335016051,-0.747628868358612,0.4739097175370049,0.4979261417153287,-0.3114792062947445
China,1995,1,-0.20337796563500382,5,-0.7571169010275481,0.16620771052075284,-0.3618282396268104,0.43447572529608736,-0.1662127022959951
China,1995,2,-0.3619385170726829,5,-0.7787146079871684,-0.5437084393069319,-0.5363376903362003,0.44961340127898625,-1.487962127625964
China,1995,3,-0.18632327277730126,5,-0.4772439224611236,0.034763538523246644,-0.8222697845286536,0.4641765234986075,-0.061515641872089896
China,1995,4,-0.2442750509385835,5,-1.0058986098348988,0.24061164776320224,-0.6427474615322254,0.4771567369960908,0.1907257274413183
China,1995,5,-0.025347521161793073,5,0.7549151916641397,0.48552417677244986,-0.7260578392685786,0.48717977204985385,-0.15725055348193046
China,1995,6,0.016887589559627814,5,-0.030867861178083152,-0.6711478066460035,-0.5622395414586763,0.4925754612509206,-0.48617791746202565
China,1995,7,-0.22786559919950947,5,-0.48637818310322495,0.622880506181288,-0.34734648030734194,0.4916225199818463,-0.17434534638753865
China,1995,8,-0.3054192285853835,5,-1.2311446675136966,-0.045798191366443884,-0.2544771684067757,0.4829802092496859,-0.5702527076225752
China,1995,9,-0.013377922925494681,5,0.41088471883703886,0.4707544003640737,-0.5149974596639204,0.46617742620117397,0.04180010036230779
China,1995,10,0.15813908547865355,5,-0.18473375888643875,-0.7988167395022658,-0.18066870900919282,0.4418982033380264,-0.08461704755139283
China,1995,11,-0.04888662365341021,5,-0.290891292208316,-0.2716032104000959,-0.4041680048081896,0.41185405950630916,-0.2328310911569505
China,1995,12,-0.14916819256603875,5,-1.177345426381654,-0.79742405254975,-0.17946396836466078,0.5491420523304892,-0.735597672964118
China,1996,1,-0.08311685221374938,5,-0.9924285741417392,-0.5389873940106256,-0.3750053203859323,0.474950599319899,-0.06208835987159991
China,1996,2,-0.19063662605344545,5,-0.49682727673750904,0.8753962849687238,-0.6322714277402269,0.4974523873746059,0.5538594718046265
China,1996,3,-0.04476137950130179,5,-0.5001466077581043,0.6539211152637361,-0.2024295120915821,0.5201015507583568,0.6125887868485568
China,1996,4,-0.5954577328085218,5,-0.8080180158570017,2.3518167801531424,-0.5027219019626887,0.5418049661658011,0.14346306776442289
China,1996,5,-0.3269991608741232,5,-0.8572587033233271,-0.0802791070690438,-0.8265956658301037,0.5609905626993676,-0.5924111049855966
China,1996,6,-0.2628919387520942,5,-0.6417455313942444,0.6195832291331093,-0.5617176517321162,0.5756476942932989,-0.0670609757943001
China,1996,7,-0.21185377457090282,5,-1.0232439429477247,0.002576538164001054,-0.09898219721396753,0.5835736565714134,-0.5180398511002342
China,1996,8,-0.2571423123647983,5,-0.3233088698365669,0.9102267272053011,-0.361660583252865,0.5828648179451797,-0.27338019947443826
China,1996,9,-0.20364779486557474,5,-0.2055010261557601,-0.6877506037622297,-0.8128633802852366,0.5725264994853472,-1.2601516711344538
China,1996,10,0.0392400867108615,5,0.15534991750296898,0.13438184993680583,-0.4530985729109547,0.5528980427666627,0.0754328961324364
China,1996,11,0.16405099478429946,5,-0.480148693688943,-0.10758813444030703,-0.04402357844985722,0.5256107642637496,0.7112283473562409
China,1996,12,0.23652587462314947,5,0.8269475520457791,-0.23572497291679206,-0.30771683653943804,0.5003311417017231,-0.07265745700910888
China,1997,1,0.0076059782554326215,5,-0.3215244910328659,-0.5677220204665662,-0.30587977798727656,0.4366004823542964,-0.338888342523557
China,1997,2,-0.16855535800652124,5,-0.6484408790761877,-0.5352802851959391,-0.3624608189995579,0.43931738610086113,-0.8064727632536607
China,1997,3,0.24724264799699286,5,0.9924359327288685,-1.4586349244890011,-0.4313095603035185,0.43982957145137724,-1.2233776283807642
China,1997,4,-0.27027656611551804,5,-0.45486709564869715,-0.784262971278023,-0.5820052374894917,0.4371045124747492,-1.5358779811921734
China,1997,5,0.11474247070088317,5,0.6369039382051261,-0.46972977301511587,-0.7486054621778266,0.4299076517158194,-0.2142235472538189
China,1997,6,-0.2872104536176757,5,0.1298139783926838,0.6434996404316637,-0.8394952831460287,0.41694865983709617,-0.4998199827404663
China,1997,7,-0.0017484795439730472,5,0.4773727278531504,0.05279582388899587,-0.5076243227233885,0.39717162379429777,-0.32286660275492896
China,1997,8,0.6263018467614809,5,1.7615234532332165,0.046779200174867655,-0.5445160582862583,0.37014841150277594,1.591132627532538
China,1997,9,-0.8528182810735181,5,-0.5699827036536835,3.1623961662973783,-0.7985069732239605,0.33641228460910566,-0.06961784680167295
China,1997,10,-0.36886917035650796,5,-0.1726322922404286,0.7119378874425174,-0.6758049414515338,0.29750771233745194,-0.5814784429855118
China,1997,11,-0.04144631167634413,5,-0.029635817125659786,0.32524992436922,-0.2602895269041871,0.25565749682214417,0.15228621319520205
China,1997,12,-0.04009464534835551,5,0.5740537272677493,0.5953637055674578,-0.10131356323385292,0.45319433186198377,-0.5310440170701999
China,1998,1,-0.1250069001876703,5,-0.4086580683451084,0.2528418624233246,-0.3123405428297376,0.38623055928710376,-0.03742458662728466
China,1998,2,0.32995629748261507,5,1.010519257511979,-1.2099309490992833,-0.271712671901465,0.3579714288903387,-0.6569274761870607
China,1998,3,0.18021246072655966,5,1.294106180693843,0.699059555318295,-0.368553650730918,0.3237683611525343,0.3508009678356341
China,1998,4,0.6758627296570825,5,2.7273417395424446,-1.423620087354742,-0.2941260237984596,0.2826607362571308,-0.7601828910704457
China,1998,5,0.07272213011820546,5,0.879893037220904,-0.00823573041090057,-0.46377642562952237,0.2339157763419234,-0.29465746775317825
China,1998,6,0.2907681555644957,5,0.868726940449006,-1.0492232254529,-0.25876579841875935,0.17734419247781436,-0.3826877821384822
China,1998,7,0.1963352410828358,5,0.2555180811791815,-1.4403011587194725,-0.01111600432641458,0.11366538837983442,-0.8166924185378949
China,1998,8,0.10566899322726475,5,0.568060001222377,-1.3587735044679652,-0.5265136848659921,0.04475627798235045,-0.9167311326703769
China,1998,9,0.19506926443025724,5,2.272600796968467,-0.4439664100621879,-0.9593025031628091,-0.026441006526959243,-0.7554773751896002
China,1998,10,0.3885118657855795,5,1.2534611694415712,-1.4544000635137246,-0.11604576203799696,-0.0964568525596611,-0.5527992894297405
China,1998,11,0.18826209871879437,5,1.9619924703731115,-0.47942635373567466,-0.3382831137032148,-0.16209073607419364,-0.9997344807374057
China,1998,12,0.4485621814648028,5,2.044002256765465,-0.9506830710240584,-0.09606255816940235,0.03591045149281011,-0.6917223137889169
China,1999,1,1.0803172892595756,3,2.400506006109439,-0.9813868333282376,,,-0.14094097165895
China,1999,2,0.8827439262274788,3,1.1564665282923259,-1.30470639665198,,,0.18705885373813033
China,1999,3,0.1403692582822084,3,0.930661475923217,0.6148093333754275,,,0.10525563229883575
China,1999,4,0.45823350078125696,3,1.2112076036141546,-0.6694470162737116,,,-0.5059541175440952
China,1999,5,-0.5081618088119839,3,-0.5970809359272627,-0.09865415376551831,,,-1.0260586442742075
China,1999,6,0.4010451635830765,3,0.7665033471377013,-0.6845960941480862,,,-0.2479639505365581
China,1999,7,-0.14774444973795597,3,0.46081477808974086,-0.4247746233580642,,,-1.328822750661673
China,1999,8,-0.21358497836427148,3,-0.07887396683203239,0.3491498493079529,,,-0.21273111895282917
China,1999,9,0.5081859540577396,3,1.317967333674768,-0.6942063603074814,,,-0.4876158318090304
China,1999,10,0.03619935390346661,4,-0.11090657910024442,-0.18627423518555128,-0.06694147015858633,,0.1363712296871459
China,1999,11,-0.08151196091781471,4,-0.02938244478774781,-0.606153442164051,0.010689095312942938,,-0.913507936360505
China,1999,12,-0.3382353474396748,4,-0.38574477140346397,0.11548853146163911,-0.22770036586890388,,-0.6240077210246924
China,2000,1,0.13362930310081472,4,-0.31550671222314614,0.8439330819038021,1.019263336589193,,0.6746936699410142
China,2000,2,-0.3168159262275804,4,-1.3238803454348504,0.10163687013967124,1.1725807028770392,,-1.0143271922128392
China,2000,3,0.1819042385269622,4,-0.9121946830974947,-0.9011536860908217,1.6551466950374154,,-0.9164887439228935
China,2000,4,0.0895830079611612,4,-0.942550584309112,-0.8769435879780507,0.9501875694284516,,-0.5262485412527456
China,2000,5,0.5307132597989612,4,0.8873575387740993,-1.5141311005918874,0.893578575851882,,-1.1722141760220235
China,2000,6,0.19868280729529753,4,0.9447972913173182,-0.11691619856168681,0.5374702509056007,,-0.8044525116034156
China,2000,7,0.7322016934580022,4,1.9615123915992179,-0.9898860387217663,0.033489891819446914,,-0.05608154830842266
China,2000,8,-0.136468903925451,4,-0.36245781978698594,-1.1332587383675452,0.1485293002180498,,-1.465205834500413
China,2000,9,0.22090178270905045,4,0.3148064732569716,-0.3244218646409909,0.9765225730317176,,-0.7321437800934781
China,2000,10,0.4334969472494512,4,0.18662879863454507,0.4382404591327349,1.129644495004305,,0.8559549544916897
China,2000,11,-0.5687986158645958,3,-0.8353295750678768,0.9074197337679025,,,0.03635346124199173
China,2000,12,0.19087913193251665,4,0.16702972915553774,-0.4681693356436821,0.8374232772972736,,-0.7091058143664268
China,2001,1,0.5072105359665977,4,-0.02830946523375372,0.2276041992419825,2.055165517441186,,0.229590290900941
